Date,Time,Latitude,Longitude,Road Name,Road Type,Vehicle Count,Average Speed,Weather,Temperature,Humidity,Accident Count,Traffic Signal,Holiday,Travel Time,Congestion Level
2026-06-15,03:45,28.600641402622486,77.18295609362683,Sardar Patel Marg,Arterial,66,33.1,Clear,41.5,50.9,0,1,0,9.06,Moderate
2026-06-12,22:15,22.53940831761616,88.35683753812279,Park Street,Local,27,23.05,Clear,41.6,45.4,0,1,0,13.02,Moderate
2026-06-20,19:30,28.560713441999116,77.21026379783419,Ring Road,Highway,294,36.43,Clear,30.3,40.0,0,0,0,8.24,High
2026-06-19,20:45,28.594094974146735,77.17403769668695,Sardar Patel Marg,Arterial,121,12.17,Foggy,16.4,96.5,0,0,0,24.65,High
2026-06-04,17:00,28.638567036011377,77.11054213304674,Outer Ring Road,Highway,336,35.09,Clear,36.0,53.8,0,1,0,8.55,High
2026-06-14,22:45,28.550507432992294,77.15544473387034,Nelson Mandela Marg,Arterial,52,47.98,Clear,41.4,34.3,0,1,0,6.25,Low
2026-06-08,02:00,28.636811835786485,77.21554534083046,Connaught Place Inner Circle,Arterial,66,47.12,Clear,31.6,39.5,0,1,0,6.37,Low
2026-06-09,16:00,28.625574218948316,77.21464384335124,Connaught Place Inner Circle,Arterial,94,18.06,Snowy,-4.1,74.0,0,0,0,16.61,Moderate
2026-06-18,20:15,28.643673969568784,77.27006284238628,Vikas Marg,Arterial,226,16.04,Clear,33.7,35.1,0,1,0,18.71,Moderate
2026-06-10,18:45,28.622475126870718,77.21360844072628,Connaught Place Inner Circle,Arterial,157,11.77,,28.5,80.3,0,0,0,25.48,High
2026-06-12,19:00,28.631929778062798,77.21454138869315,Connaught Place Inner Circle,Arterial,134,,Rainy,23.9,82.9,0,1,0,28.62,High
2026-06-18,11:45,28.570286929193056,77.21745039903658,Ring Road,Highway,147,62.83,Clear,33.2,32.8,0,1,0,4.77,Moderate
2026-06-28,03:30,28.639562762396093,77.21265263286142,Connaught Place Inner Circle,Arterial,53,32.79,Clear,32.5,45.8,0,0,1,9.15,Moderate
2026-06-12,09:00,28.632779379837732,77.1249459511512,Outer Ring Road,Highway,354,30.3,Clear,38.7,45.4,0,1,0,9.9,High
2026-06-23,06:30,28.592119693870835,77.22664648833587,Lodi Road,Local,28,24.17,Clear,41.8,38.3,0,1,0,12.41,Moderate
2026-06-19,02:00,28.6391565159997,77.22124289933343,Connaught Place Inner Circle,Arterial,68,35.42,Clear,,46.3,0,0,0,8.47,Low
2026-06-13,18:00,28.54604822768927,77.15444783802889,Nelson Mandela Marg,Arterial,89,14.0,Foggy,19.5,97.0,0,1,0,21.43,High
2026-06-06,16:45,28.643632064092884,77.26605192802543,Vikas Marg,Arterial,50,36.87,Clear,37.8,30.3,0,1,0,8.14,Low
2026-06-12,23:00,22.55604422846644,88.35862184705829,Park Street,Local,31,19.26,Foggy,12.3,94.9,0,0,0,15.57,Moderate
2026-06-11,06:00,28.629888698282944,77.21437553194139,Connaught Place Inner Circle,Arterial,71,34.91,Clear,35.3,31.5,0,1,0,8.59,Moderate
2026-06-25,11:30,28.63515619586896,77.27096215286348,Vikas Marg,Arterial,83,42.05,Clear,30.3,39.1,0,1,0,7.13,Low
2026-06-20,00:15,28.62058649591499,77.2105470680244,Grand Trunk Road,Highway,115,68.1,Clear,39.5,32.6,0,0,0,4.41,Low
2026-06-06,02:15,28.561606547868752,77.20206433297757,Ring Road,Highway,125,58.11,Clear,34.5,33.2,0,1,0,5.16,Moderate
2026-06-07,09:30,28.60143037448068,77.17139723912739,Sardar Patel Marg,Arterial,119,,Clear,41.2,48.3,0,0,0,15.79,Moderate
2026-06-24,19:30,28.62913515635694,77.21698000856392,Connaught Place Inner Circle,Arterial,236,19.05,Clear,38.2,55.1,0,1,0,15.75,Moderate
2026-06-28,06:00,28.61418454022532,77.20978382159028,Grand Trunk Road,Highway,124,67.95,Clear,28.6,40.9,0,0,0,4.41,Moderate
2026-06-12,03:15,28.46807111065788,77.02942172207165,MG Road,Highway,159,75.59,Clear,40.8,59.4,0,1,0,3.97,Moderate
2026-06-27,15:00,28.59531336962328,77.16950502462193,Sardar Patel Marg,Arterial,63,40.02,Clear,38.0,59.2,0,1,0,7.5,Low
2026-06-08,00:00,28.466276786735303,77.03414240935325,MG Road,Highway,121,72.96,Clear,31.6,48.9,0,1,0,4.11,Moderate
2026-06-15,09:00,28.564047902465916,77.2109295272205,Ring Road,Highway,354,18.61,,23.5,88.0,0,1,0,16.12,High
2026-06-27,23:00,28.538134777811372,77.16129228797615,Nelson Mandela Marg,Arterial,64,34.02,Clear,36.8,47.4,0,1,0,8.82,Moderate
2026-06-01,22:15,28.57072391492713,77.21717200213965,Ring Road,Highway,139,74.49,Clear,32.6,48.1,0,0,0,4.03,Moderate
2026-06-07,23:45,28.558324278109197,77.21495041273492,Ring Road,Highway,104,62.1,Clear,34.0,31.0,0,1,0,4.83,Low
2026-06-10,02:45,28.59867149171408,77.16729294254546,Sardar Patel Marg,Arterial,71,29.05,Rainy,23.2,92.9,0,1,0,10.33,Moderate
2026-06-03,12:15,28.595189251528925,77.17595943312764,Sardar Patel Marg,Arterial,90,32.24,Foggy,19.1,85.8,0,0,0,9.3,Moderate
2026-06-09,06:45,28.605969501272934,77.21213125404799,Grand Trunk Road,Highway,86,60.03,Clear,41.2,50.3,0,0,1,5.0,Low
2026-06-05,18:15,28.588095684698665,77.22476521009142,Lodi Road,Local,49,10.65,Clear,39.8,46.3,0,0,0,28.18,High
2026-06-07,14:30,28.57074248526965,77.21365342304925,Ring Road,Highway,91,56.19,Clear,34.0,45.3,0,0,0,5.34,Low
2026-06-15,18:45,28.623612014679058,77.21273357223448,Grand Trunk Road,Highway,315,32.43,Clear,40.0,54.5,0,0,0,9.25,High
2026-06-17,04:00,28.60772353128333,77.1858150171847,Sardar Patel Marg,Arterial,72,37.59,Clear,34.6,56.3,0,0,0,7.98,Low
2026-06-29,03:15,28.463887763111494,77.01716243012557,MG Road,Highway,178,57.29,Clear,40.6,58.1,0,0,0,5.24,Moderate
2026-06-26,15:00,28.607191288547607,77.17239260017536,Sardar Patel Marg,Arterial,71,42.08,Clear,33.8,50.4,0,1,0,7.13,Low
2026-06-01,02:15,28.55114876368408,77.17358706468072,Nelson Mandela Marg,Arterial,66,28.16,Rainy,23.6,85.2,0,1,0,10.65,Moderate
2026-06-23,22:00,28.623730770269947,77.22742353594566,Connaught Place Inner Circle,Arterial,89,39.73,Clear,37.2,51.8,0,1,0,7.55,Low
2026-06-11,01:00,28.603171670915355,77.18163745474574,Sardar Patel Marg,Arterial,65,37.52,Clear,36.2,39.0,0,1,0,8.0,Low
2026-06-04,01:30,28.606820433659344,77.18327217626735,Sardar Patel Marg,Arterial,64,35.38,Clear,30.0,32.8,0,0,0,8.48,Low
2026-06-19,19:45,28.647639511102813,77.12918168484565,Outer Ring Road,Highway,218,31.73,Clear,38.7,34.3,0,1,0,9.46,Moderate
2026-06-01,18:00,28.604010883275073,77.1819283966002,Sardar Patel Marg,Arterial,139,17.39,Clear,39.4,47.7,0,1,0,17.25,Moderate
2026-06-11,22:00,28.464278609106987,77.01718339784581,MG Road,Highway,179,71.84,Clear,36.8,40.8,0,1,0,4.18,Moderate
2026-06-10,23:15,28.62127918210042,77.21708905623126,Grand Trunk Road,Highway,134,82.66,Clear,30.7,43.9,0,1,0,3.63,Moderate
2026-06-19,22:45,22.55749786093109,88.3550417177771,Park Street,Local,33,24.06,Clear,36.7,43.4,0,0,0,12.47,Moderate
2026-06-06,02:30,28.57140843630025,77.20837847249585,Ring Road,Highway,108,58.1,Rainy,24.9,92.6,0,1,0,5.16,Low
2026-06-27,17:45,28.592151227652973,77.23003642734481,Lodi Road,Local,49,10.27,Clear,31.5,59.6,0,0,0,29.22,High
2026-06-17,18:15,28.60750129112894,77.17432226235859,Sardar Patel Marg,Arterial,210,10.69,Foggy,18.6,91.1,0,0,0,28.06,High
2026-06-23,20:00,28.455678354456875,77.02397450310941,MG Road,Highway,227,20.65,Rainy,23.1,90.4,0,1,0,14.53,Moderate
2026-06-24,13:15,28.63691069683041,77.22352621428625,Connaught Place Inner Circle,Arterial,54,38.39,Clear,41.2,35.5,0,0,1,7.81,Low
2026-06-23,01:45,28.639607335492443,77.20859176185468,Connaught Place Inner Circle,Arterial,64,19.99,Snowy,1.7,90.6,0,1,0,15.01,Moderate
2026-06-25,05:00,28.46284663699335,77.0191116420542,MG Road,Highway,156,70.51,Clear,30.4,56.2,0,1,0,4.25,Moderate
2026-06-25,14:15,28.543298617879575,77.15962463002997,Nelson Mandela Marg,Arterial,88,28.52,Foggy,15.0,91.8,0,1,0,10.52,Moderate
2026-06-10,06:00,28.56241350315481,77.20593791348536,Ring Road,Highway,127,73.45,Clear,31.7,56.2,0,0,0,4.08,Moderate
2026-06-05,21:45,28.571135096298708,77.20193281168329,Ring Road,Highway,155,42.35,Rainy,23.0,97.3,0,1,0,7.08,Moderate
2026-06-15,16:00,28.5662653492151,77.21706351624515,Ring Road,Highway,152,34.9,Snowy,0.1,93.8,0,1,0,8.6,Moderate
2026-06-07,07:15,28.567006249788196,77.21693570003738,Ring Road,Highway,266,17.47,Snowy,2.3,92.9,0,1,0,17.17,High
2026-06-17,15:30,28.592410760977966,77.17594701098012,Sardar Patel Marg,Arterial,78,36.13,Clear,35.7,40.7,0,1,0,8.3,Low
2026-06-25,01:00,28.58775032853749,77.22001897656315,Lodi Road,Local,28,27.42,Clear,33.9,53.3,0,0,0,10.94,Moderate
2026-06-07,13:30,28.60536601018879,77.18066652725255,Sardar Patel Marg,Arterial,50,47.1,Clear,40.7,33.8,0,0,0,6.37,Low
2026-06-20,17:15,28.464195185776987,77.02303066017677,MG Road,Highway,179,37.79,Clear,37.2,59.7,0,0,0,7.94,Moderate
2026-06-23,18:45,28.619634460294673,77.20919452150576,Grand Trunk Road,Highway,268,34.01,Clear,30.8,56.4,0,1,0,8.82,High
2026-06-11,23:15,28.462248049624183,77.03263651799752,MG Road,Highway,150,57.75,Rainy,28.3,83.4,0,1,0,5.2,Moderate
2026-06-28,10:30,28.621406458658694,77.20895814952036,Connaught Place Inner Circle,Arterial,108,14.84,Clear,41.9,50.0,0,1,0,20.21,High
2026-06-05,20:15,28.638148157627093,77.12973138981559,Outer Ring Road,Highway,330,32.4,Clear,31.9,41.1,0,1,0,9.26,High
2026-06-17,06:15,28.56357634645746,77.21186992831643,Ring Road,Highway,84,74.0,Clear,39.2,53.6,0,1,1,4.05,Low
2026-06-22,21:45,28.577196984889728,77.20004368285714,Ring Road,Highway,162,51.94,Rainy,23.7,81.5,0,1,0,5.78,Moderate
2026-06-27,17:15,28.635745583550314,77.22623331107773,Connaught Place Inner Circle,Arterial,123,17.04,Clear,35.0,33.7,0,0,0,17.61,Moderate
2026-06-08,06:15,28.592028208878723,77.18296907010102,Sardar Patel Marg,Arterial,66,39.89,Clear,30.5,58.7,0,1,0,7.52,Low
2026-06-10,19:30,28.542681985607917,77.15778996972796,Nelson Mandela Marg,Arterial,163,19.85,Clear,40.1,56.8,0,1,0,15.11,Moderate
2026-06-25,19:15,28.560584061033545,77.20375054445823,Ring Road,Highway,261,33.56,Clear,30.4,40.1,0,1,0,8.94,High
2026-06-22,02:00,28.621556463253572,77.20845981187396,Grand Trunk Road,Highway,85,57.4,Rainy,26.0,99.6,0,1,1,5.23,Low
2026-06-12,22:45,28.566255086754175,77.21671080449087,Ring Road,Highway,169,75.98,Clear,39.8,35.8,0,1,0,3.95,Moderate
2026-06-17,07:00,28.61278881915343,77.20183234489974,Grand Trunk Road,Highway,413,33.67,Clear,38.4,58.9,0,0,0,8.91,High
2026-06-16,07:30,28.63743453969233,77.11035427701219,Outer Ring Road,Highway,293,20.83,Rainy,25.1,88.9,0,1,0,14.4,High
2026-06-01,16:00,28.64326844974599,77.27212909153067,Vikas Marg,Arterial,86,38.82,Clear,29.2,50.6,0,0,0,7.73,Low
2026-06-03,10:45,28.633866784672243,77.12901489426426,Outer Ring Road,Highway,288,30.42,Clear,41.7,41.6,0,0,0,9.86,High
2026-06-24,02:00,28.458714243426964,77.02232559724224,MG Road,Highway,172,63.51,Clear,39.3,54.8,0,1,0,4.72,Moderate
2026-06-23,06:15,22.549164114643652,88.34305057315063,Park Street,Local,27,29.06,Clear,41.4,57.6,0,1,0,10.32,Moderate
2026-06-28,14:30,28.566596086428973,77.20910931144012,Ring Road,Highway,99,76.11,Clear,40.8,48.5,0,1,0,3.94,Low
2026-06-05,12:45,28.550957291319026,77.17209672788177,Nelson Mandela Marg,Arterial,80,13.6,Clear,40.5,52.0,1,0,0,22.06,High
2026-06-27,00:15,28.451262844867813,77.02487331047166,MG Road,Highway,120,78.3,Clear,35.9,55.5,0,1,0,3.83,Low
2026-06-19,23:45,28.57466722235683,77.20119524548356,Ring Road,Highway,132,59.52,Clear,32.2,52.4,0,0,0,5.04,Moderate
2026-06-25,06:15,22.547295883626628,88.35001105002983,Park Street,Local,28,27.3,Clear,40.4,34.1,0,0,0,10.99,Moderate
2026-06-20,21:30,28.64568811331217,77.1198579257117,Outer Ring Road,Highway,109,49.58,Rainy,26.1,95.5,0,0,0,6.05,Low
2026-06-19,13:30,28.449920738049208,77.031056784078,MG Road,Highway,137,41.06,Foggy,16.2,91.5,0,0,0,7.31,Moderate
2026-06-07,21:00,28.455905974849934,77.03473306593904,MG Road,Highway,127,75.67,Clear,37.6,59.5,0,1,0,3.96,Moderate
2026-06-10,10:15,28.61922702561115,77.2121589982241,Grand Trunk Road,Highway,340,33.14,Clear,37.1,52.6,0,1,0,9.05,High
2026-06-06,15:45,28.544051507956656,77.15450093962109,Nelson Mandela Marg,Arterial,43,38.22,Clear,39.7,34.9,0,0,0,7.85,Low
2026-06-25,06:30,28.534212687631147,77.16173673569132,Nelson Mandela Marg,Arterial,90,25.61,Foggy,16.1,99.8,0,1,0,11.71,Moderate
2026-06-05,06:45,28.583386903818624,77.2214774083321,Lodi Road,Local,26,20.87,Rainy,28.4,90.2,0,1,0,14.38,Moderate
2026-06-02,15:30,28.56171329166104,77.20423596299763,Ring Road,Highway,141,56.87,Foggy,10.2,97.5,0,1,0,5.28,Moderate
2026-06-25,06:30,28.636522121132778,77.11440875769786,Outer Ring Road,Highway,131,44.46,Rainy,25.7,92.1,0,1,0,6.75,Moderate
2026-06-01,18:15,22.55838526582809,88.35622724865065,Park Street,Local,53,10.65,Clear,32.7,45.7,0,1,0,28.17,High
2026-06-26,20:00,22.53883202375098,88.34796438167619,Park Street,Local,66,10.89,Clear,36.1,34.6,0,1,0,27.55,High
2026-06-24,03:00,22.54979529102532,88.35134706076957,Park Street,Local,28,29.42,Clear,40.9,38.1,0,1,0,10.2,Moderate
2026-06-14,16:30,28.451232395217094,77.0299830831107,MG Road,Highway,102,66.93,Clear,31.5,40.7,0,1,0,4.48,Low
2026-06-23,19:45,28.6128270915886,77.21001380982942,Grand Trunk Road,Highway,383,34.83,Clear,29.6,33.9,0,1,0,8.61,High
2026-06-22,08:45,28.532326814966325,77.15633694530284,Nelson Mandela Marg,Arterial,183,21.4,Clear,30.8,39.2,0,1,0,14.02,Moderate
2026-06-10,17:30,28.605156629036532,77.18085756855395,Sardar Patel Marg,Arterial,163,11.37,Rainy,26.4,98.6,0,1,0,26.39,High
2026-06-03,10:30,28.597996079814088,77.18212712109488,Sardar Patel Marg,Arterial,161,15.83,Clear,35.0,37.9,0,1,0,18.96,Moderate
2026-06-08,19:15,28.563612398131003,77.20356663024856,Ring Road,Highway,310,35.23,Clear,28.9,51.9,0,1,0,8.52,High
2026-06-22,19:15,28.546735784458047,77.16094001404235,Nelson Mandela Marg,Arterial,165,18.17,Clear,37.0,56.2,0,1,0,16.51,Moderate
2026-06-14,00:00,28.460605916506562,77.0271515924485,MG Road,Highway,93,78.37,Clear,35.2,45.9,0,0,0,3.83,Low
2026-06-30,09:45,28.593355616035353,77.18054075629765,Sardar Patel Marg,Arterial,130,17.33,Clear,36.5,41.5,0,0,0,17.31,Moderate
2026-06-19,03:45,28.61986968485861,77.20434330525177,Grand Trunk Road,Highway,169,58.5,Clear,31.2,51.3,0,1,0,5.13,Moderate
2026-06-19,04:30,22.54817203620243,88.35412602297846,Park Street,Local,28,28.07,Clear,36.3,32.7,0,1,0,10.69,Moderate
2026-06-10,23:45,28.62878212405795,77.26602026716671,Vikas Marg,Arterial,71,33.81,Clear,41.2,30.1,0,0,0,8.87,Moderate
2026-06-01,09:00,28.637636876465898,77.21724219635387,Connaught Place Inner Circle,Arterial,151,21.33,Clear,42.0,51.7,0,0,0,14.06,Moderate
2026-06-09,16:00,28.581351158394266,77.2328033427595,Lodi Road,Local,34,8.64,Clear,32.0,53.8,1,0,0,34.71,High
2026-06-04,15:15,28.5947448269595,77.17722678179592,Sardar Patel Marg,Arterial,74,27.17,Rainy,23.3,80.3,0,0,0,11.04,Moderate
2026-06-29,19:15,28.541662671094965,77.16061871644771,Nelson Mandela Marg,Arterial,155,9.68,Snowy,3.6,84.1,0,0,0,31.0,High
2026-06-13,10:00,28.60899323372865,77.21896390108955,Grand Trunk Road,Highway,245,29.4,Clear,29.5,36.6,0,1,0,10.2,Moderate
2026-06-17,10:45,28.57267990174588,77.20104144812441,Ring Road,Highway,382,36.94,Clear,28.8,46.1,0,1,0,8.12,High
2026-06-02,01:45,28.608315408877687,77.17130538091573,Sardar Patel Marg,Arterial,66,46.47,Clear,33.7,57.9,0,1,0,6.46,Low
2026-06-11,20:30,28.565005758173264,77.20212183559225,Ring Road,Highway,191,22.92,Rainy,23.3,82.4,0,1,1,13.09,Moderate
2026-06-17,18:00,28.63323517234801,77.28442980773838,Vikas Marg,Arterial,209,20.68,Clear,35.1,52.1,0,0,0,14.5,Moderate
2026-06-15,12:00,28.59367845641559,77.17101264180293,Sardar Patel Marg,Arterial,66,45.69,Clear,41.4,45.1,0,1,0,6.57,Low
2026-06-22,07:15,28.587365673350224,77.21811273395883,Lodi Road,Local,75,7.43,Rainy,23.6,86.4,0,0,0,40.39,High
2026-06-03,17:45,28.63059970158627,77.21691165101389,Connaught Place Inner Circle,Arterial,133,15.84,Clear,40.5,54.2,0,0,0,18.94,Moderate
2026-06-22,16:45,28.642867394501394,77.11525020580967,Outer Ring Road,Highway,178,44.92,Rainy,25.9,88.3,0,0,0,6.68,Moderate
2026-06-08,05:30,28.636287311964082,77.2840166845398,Vikas Marg,Arterial,92,26.68,Rainy,23.4,97.0,0,1,0,11.24,Moderate
2026-06-06,09:00,28.59176141092807,77.22726279805033,Lodi Road,Local,37,11.67,Clear,28.7,43.4,0,1,0,25.71,High
2026-06-24,12:15,28.630147787965285,77.27160736424972,Vikas Marg,Arterial,78,37.76,Clear,38.5,44.2,0,1,0,7.95,Low
2026-06-17,18:15,28.537456257334743,77.16180198810636,Nelson Mandela Marg,Arterial,171,12.45,Foggy,16.4,89.5,0,1,0,24.09,High
2026-06-14,23:00,28.63021260727669,77.27734128090452,Vikas Marg,Arterial,49,46.96,Clear,38.5,54.8,0,1,0,6.39,Low
2026-06-23,07:45,28.594650690167036,77.2205641638752,Lodi Road,Local,59,7.74,Rainy,28.4,87.0,0,1,0,38.78,High
2026-06-27,10:00,28.595912403378016,77.17943014622277,Sardar Patel Marg,Arterial,126,15.6,Clear,33.4,40.4,0,0,0,19.23,Moderate
2026-06-21,15:00,28.592830426441004,77.17708526921587,Sardar Patel Marg,Arterial,55,38.43,Clear,40.5,36.8,0,1,0,7.81,Low
2026-06-09,09:45,28.6363696224515,77.26884456427834,Vikas Marg,Arterial,155,20.04,Clear,34.2,55.1,0,1,0,14.97,Moderate
2026-06-18,02:45,28.587915456677386,77.21485976263145,Lodi Road,Local,33,15.91,Rainy,23.1,89.0,0,1,0,18.86,Moderate
2026-06-14,00:15,28.574956758451858,77.20910248462064,Ring Road,Highway,96,34.97,Snowy,0.2,86.9,0,0,0,8.58,Moderate
2026-06-28,22:45,28.592658458519242,77.17430095133386,Sardar Patel Marg,Arterial,72,36.12,Clear,39.3,31.7,0,0,1,8.3,Low
2026-06-28,18:45,28.637355341634162,77.27548368996645,Vikas Marg,Arterial,153,16.63,Clear,32.0,31.1,0,0,0,18.04,Moderate
2026-06-06,06:00,28.548311434101812,77.15517321857426,Nelson Mandela Marg,Arterial,47,,Clear,42.0,59.9,0,1,1,7.42,Low
2026-06-03,17:30,22.553279783284715,88.34654089698766,Park Street,Local,59,9.55,Clear,40.7,54.1,0,1,0,31.41,High
2026-06-30,00:45,28.467089253870235,77.02480047573484,MG Road,Highway,174,77.39,Clear,30.4,52.6,0,1,0,3.88,Moderate
2026-06-09,06:00,28.464270780789516,77.03393710426054,MG Road,Highway,135,38.55,Snowy,-3.7,89.4,0,1,0,7.78,Moderate
2026-06-20,18:00,28.459613127148604,77.01814288748173,MG Road,Highway,234,26.08,Clear,39.5,47.5,0,1,0,11.5,Moderate
2026-06-09,20:45,28.569784383860167,77.2139862584231,Ring Road,Highway,333,18.53,Rainy,24.2,98.1,0,1,0,16.19,High
2026-06-29,16:45,28.63912199053325,77.11795546703063,Outer Ring Road,Highway,175,49.04,Rainy,28.2,84.6,0,1,0,6.12,Moderate
2026-06-18,21:00,28.607290523076042,77.1692610593567,Sardar Patel Marg,Arterial,88,26.53,Rainy,26.3,82.6,0,1,0,11.31,Moderate
2026-06-17,08:30,28.606499753761053,77.16865476606975,Sardar Patel Marg,Arterial,185,18.07,Clear,33.7,41.5,0,0,0,16.61,Moderate
2026-06-05,16:45,28.46513270890886,77.01867025894012,MG Road,Highway,152,80.04,Clear,41.6,43.2,0,0,0,3.75,Moderate
2026-06-18,10:45,28.59120035442255,77.1859485599612,Sardar Patel Marg,Arterial,141,13.88,Rainy,24.3,97.8,0,0,0,21.62,High
2026-06-07,03:15,28.573588557073407,77.21811164275145,Ring Road,Highway,92,55.53,Rainy,22.4,89.6,0,1,0,5.4,Low
2026-06-17,03:45,28.46206845657835,77.02449890372043,MG Road,Highway,131,78.56,Clear,34.2,37.7,0,0,0,3.82,Moderate
2026-06-20,13:45,28.451093078552407,77.01757125446592,MG Road,Highway,88,58.65,Clear,41.5,49.2,0,1,0,5.12,Low
2026-06-25,12:30,28.623751954371635,77.21218069362199,Grand Trunk Road,Highway,175,65.55,Clear,39.5,55.7,0,1,0,4.58,Moderate
2026-06-25,00:45,28.63155987732819,77.11212260038619,Outer Ring Road,Highway,177,44.94,Rainy,27.2,87.0,0,1,0,6.68,Moderate
2026-06-18,02:30,28.617299398481933,77.20043961636927,Grand Trunk Road,Highway,151,40.5,Rainy,22.2,99.3,0,1,0,7.41,Moderate
2026-06-24,23:00,28.461636531271772,77.01899843717854,MG Road,Highway,124,76.67,Clear,34.8,51.1,0,0,0,3.91,Moderate
2026-06-29,13:00,28.5815677001867,77.2156249338863,Lodi Road,Local,30,26.94,Clear,31.8,49.6,0,1,0,11.14,Moderate
2026-06-09,05:15,28.614151524318487,77.20435548629209,Grand Trunk Road,Highway,120,40.69,Rainy,26.5,92.9,0,1,0,7.37,Low
2026-06-22,22:15,28.640098582168832,77.22661549434017,Connaught Place Inner Circle,Arterial,70,45.69,Clear,37.2,41.7,0,0,0,6.57,Low
2026-06-30,09:00,28.56758326079149,77.20596115143589,Ring Road,Highway,277,37.64,Clear,35.4,42.1,0,0,0,7.97,High
2026-06-01,13:45,22.550395329148685,88.35467870325527,Park Street,Local,26,27.39,Clear,38.1,32.4,0,1,0,10.95,Moderate
2026-06-11,16:00,28.622971591570234,77.2080676197955,Connaught Place Inner Circle,Arterial,75,47.53,Clear,36.0,42.1,0,1,0,6.31,Low
2026-06-04,22:00,22.54022360472636,88.34409040393594,Park Street,Local,27,19.0,Rainy,25.9,90.9,0,0,0,15.79,Moderate
2026-06-28,20:45,28.638877119822812,77.11376031434393,Outer Ring Road,Highway,227,27.85,Clear,29.4,39.3,0,0,0,10.77,Moderate
2026-06-29,00:45,28.621834930998155,77.2032141333015,Grand Trunk Road,Highway,158,71.61,Clear,29.1,34.0,0,1,0,4.19,Moderate
2026-06-21,08:15,22.542164221848672,88.35897148219291,Park Street,Local,40,10.65,Clear,40.2,60.0,0,1,0,28.16,High
2026-06-01,12:15,28.57860249240522,77.23252893659077,Lodi Road,Local,33,25.13,Clear,36.6,40.0,0,1,0,11.94,Moderate
2026-06-10,08:30,28.613843345614356,77.21234831061068,Grand Trunk Road,Highway,302,35.45,Clear,28.8,51.8,0,1,0,8.46,High
2026-06-24,21:00,28.641985550356473,77.12614955871304,Outer Ring Road,Highway,124,74.73,Clear,40.1,32.4,0,0,0,4.01,Moderate
2026-06-25,04:15,28.638827011065615,77.28523032713609,Vikas Marg,Arterial,83,23.96,Snowy,-0.9,78.2,0,1,0,12.52,Moderate
2026-06-18,19:15,22.5580320405115,88.35769284327768,Park Street,Local,66,8.23,Rainy,,87.4,0,1,0,36.45,High
2026-06-02,06:45,28.609380831794088,77.21591930512197,Grand Trunk Road,Highway,170,65.83,Clear,31.1,45.0,0,1,0,4.56,Moderate
2026-06-01,01:30,28.605615347771895,77.17284830167769,Sardar Patel Marg,Arterial,88,30.28,Foggy,11.7,85.7,0,1,0,9.91,Moderate
2026-06-08,16:30,28.631853656317137,77.21771161778896,Connaught Place Inner Circle,Arterial,82,42.09,Clear,35.6,37.0,0,0,0,7.13,Low
2026-06-12,10:45,22.553212325813274,88.35230610312709,Park Street,Local,77,10.85,Clear,38.3,32.8,0,0,0,27.64,High
2026-06-16,19:00,28.64031593659707,77.28008775124076,Vikas Marg,Arterial,186,18.16,Clear,28.0,33.6,0,1,0,16.52,Moderate
2026-06-05,15:15,28.61278704392195,77.21787991813422,Grand Trunk Road,Highway,106,54.62,Rainy,28.5,87.5,0,0,1,5.49,Low
2026-06-07,15:30,28.622188834589746,77.21581265289639,Grand Trunk Road,Highway,110,68.56,Clear,31.0,39.4,0,0,0,4.38,Low
2026-06-13,07:45,28.62242559923697,77.21823262513252,Grand Trunk Road,Highway,256,31.36,Clear,37.7,45.4,0,1,0,9.57,High
2026-06-05,13:30,28.614446393591997,77.21672737294192,Grand Trunk Road,Highway,121,68.27,Clear,36.7,31.7,0,1,0,4.39,Moderate
2026-06-23,21:45,28.53489435493886,77.1680828671396,Nelson Mandela Marg,Arterial,92,44.93,Clear,38.9,30.6,0,1,0,6.68,Low
2026-06-09,06:30,28.630903442405074,77.28022574537948,Vikas Marg,Arterial,72,32.15,Rainy,26.0,87.2,0,1,0,9.33,Moderate
2026-06-26,09:30,28.640556242165914,77.12035259656797,Outer Ring Road,Highway,297,31.49,Clear,31.7,57.9,0,1,0,9.53,High
2026-06-06,07:00,28.57214449290177,77.20623406642984,Ring Road,Highway,203,28.53,Clear,30.0,56.5,0,1,0,10.51,Moderate
2026-06-23,13:45,28.605899704949678,77.19967091742825,Grand Trunk Road,Highway,152,66.27,Clear,35.8,52.9,0,0,0,4.53,Moderate
2026-06-23,05:15,28.46113730533009,77.01770699578437,MG Road,Highway,130,81.99,Clear,28.8,42.2,0,1,0,3.66,Moderate
2026-06-23,18:30,28.45142251703464,77.02509145214373,MG Road,Highway,351,34.36,Clear,41.4,41.6,0,1,0,8.73,High
2026-06-05,23:15,28.631573971534152,77.12207510287676,Outer Ring Road,Highway,122,41.72,Foggy,13.8,91.7,0,1,0,7.19,Moderate
2026-06-06,00:15,28.594107092477113,77.23228637519857,Lodi Road,Local,20,27.13,Clear,40.3,56.8,0,1,0,11.06,Moderate
2026-06-22,22:30,28.597451578459847,77.22505668075124,Lodi Road,Local,26,20.26,Clear,35.1,51.3,0,1,0,14.81,Moderate
2026-06-13,12:15,28.633011184686918,77.2226919888224,Connaught Place Inner Circle,Arterial,62,32.39,Clear,40.3,30.4,0,1,0,9.26,Moderate
